flow_id,src_ip,dst_ip,dst_port,is_malicious,beacon_type,mitre_technique_id,dst_domain
flow_000515,10.171.148.79,20.179.210.185,443,0,none,,example.com
flow_000739,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000740,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000741,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000742,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000743,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000744,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000745,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000746,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001296,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000747,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000748,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001297,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000749,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001298,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000750,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001299,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000751,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001300,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000752,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000753,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000754,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001301,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001486,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001302,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000755,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001487,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001303,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000756,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001488,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000757,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001304,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001489,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001305,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001490,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_000758,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000759,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001306,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001491,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001307,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001492,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000760,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_000761,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001308,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000762,10.117.25.155,216.35.3.232,443,0,none,,
flow_001493,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001309,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001494,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_000763,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001310,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001495,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_000764,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001311,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001496,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001312,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000765,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001497,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001313,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001498,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_000766,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_003556,10.244.85.189,20.171.3.2,443,1,evasive,T1071.001;T1029,
flow_000767,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001314,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001499,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001315,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000768,10.117.25.155,216.35.3.232,443,0,none,,example.com
flow_001500,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001316,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001501,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001317,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001502,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_001318,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001503,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001319,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_001504,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_002247,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001320,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002248,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001505,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002249,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001321,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002250,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001506,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002251,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001322,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002252,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001507,10.147.161.165,20.223.130.175,8443,1,fixed,T1071.001,
flow_001323,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002253,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_002254,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001324,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002255,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001325,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002256,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002257,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001326,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002258,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001902,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001327,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002259,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001203,10.46.239.56,40.135.231.147,443,0,none,,update.microsoft.com
flow_001903,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001328,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002260,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003245,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002261,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001904,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_001329,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003246,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002262,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003247,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001905,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_001330,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002263,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003248,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002264,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001906,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_003249,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001331,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002265,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003250,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001907,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_002266,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001332,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003251,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002267,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_002268,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001908,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_003252,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001333,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002269,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003253,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002270,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001909,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001334,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003254,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002271,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003255,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001910,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001335,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002272,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003256,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002273,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001911,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_003257,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001336,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003258,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002274,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001912,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_001337,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003259,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002275,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002276,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001913,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_003260,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001338,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002277,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003261,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001914,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_002278,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001339,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003262,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002279,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003263,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001915,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_001340,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002280,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003264,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002281,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001916,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_003265,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001221,10.176.219.131,52.92.122.16,443,0,none,,update.microsoft.com
flow_001341,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_002282,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003266,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001917,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_002283,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001342,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003267,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002284,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001918,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001343,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003268,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002285,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003557,10.244.85.189,20.171.3.2,443,1,evasive,T1071.001;T1029,cdn-delivery-api.com
flow_003269,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002286,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001919,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001344,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,evil-c2-framework.com
flow_003270,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002287,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001920,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_003271,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001345,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002288,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003272,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001921,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_002289,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003412,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_001346,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003273,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002290,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003274,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001922,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_003413,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001347,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002291,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003275,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_003414,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_000300,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_002292,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003276,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001923,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_001348,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003415,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003277,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_002293,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001924,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_002294,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003416,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003278,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001349,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000301,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_002295,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003279,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_003417,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_001925,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_002296,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001350,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_003280,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_000302,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_003418,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_002297,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001926,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,evil-c2-framework.com
flow_000303,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_003281,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_000304,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_003419,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_000305,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_001351,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002298,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_003282,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_001927,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_003420,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_001352,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_002299,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_000306,10.72.41.76,192.55.226.40,443,0,none,,example.com
flow_003283,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,
flow_003421,10.228.229.227,203.24.109.138,443,1,jittered,T1071.001;T1573,
flow_003284,10.111.223.106,198.172.32.232,443,1,jittered,T1071.001;T1573,sneaky-update-service.com
flow_001928,10.19.104.164,142.142.9.110,443,1,fixed,T1071.001,
flow_002300,10.81.208.155,172.62.220.52,443,1,jittered,T1071.001;T1573,
flow_001353,10.225.104.210,172.235.188.140,8443,1,fixed,T1071.001,
flow_000307,10.72.41.76,192.55.226.40,443,0,none,,example.com
