flow_id,src_ip,dst_ip,dst_port,timestamp,packet_size,protocol,connection_duration,bytes_sent,bytes_received,is_failed,has_dns_lookup,dst_domain
flow_000744,10.117.25.155,216.35.3.232,443,2024-01-15T16:09:08.951253+0000,13908,TCP,0.514,5421,8317,0.0,1,example.com
flow_000745,10.117.25.155,216.35.3.232,443,2024-01-15T16:09:14.772469+0000,12293,TCP,22.386,2285,10563,0.0,1,example.com
flow_000746,10.117.25.155,216.35.3.232,443,2024-01-15T16:10:47.459229+0000,11296,TCP,26.584,3142,8246,0.0,1,example.com
flow_001296,10.225.104.210,172.235.188.140,8443,2024-01-15T16:10:53.865890+0000,399,TCP,4.23,233,189,0.0,0,
flow_000747,10.117.25.155,216.35.3.232,443,2024-01-15T16:11:46.572302+0000,7729,TCP,10.082,2634,4727,0.0,1,example.com
flow_000748,10.117.25.155,216.35.3.232,443,2024-01-15T16:11:54.356871+0000,8693,TCP,20.936,2227,6990,0.0,1,example.com
flow_001297,10.225.104.210,172.235.188.140,8443,2024-01-15T16:11:54.701264+0000,417,TCP,1.263,233,195,1.0,0,
flow_000749,10.117.25.155,216.35.3.232,443,2024-01-15T16:12:02.022623+0000,7512,TCP,16.502,1935,5751,0.0,1,example.com
flow_001298,10.225.104.210,172.235.188.140,8443,2024-01-15T16:12:54.231393+0000,418,TCP,1.5,169,240,0.0,0,
flow_000750,10.117.25.155,216.35.3.232,443,2024-01-15T16:13:50.510213+0000,9011,TCP,29.015,1790,7212,0.0,1,example.com
flow_001299,10.225.104.210,172.235.188.140,8443,2024-01-15T16:13:56.146525+0000,423,TCP,1.408,216,209,0.0,0,
flow_000751,10.117.25.155,216.35.3.232,443,2024-01-15T16:14:43.808719+0000,13655,TCP,10.768,3646,9706,0.0,1,example.com
flow_001300,10.225.104.210,172.235.188.140,8443,2024-01-15T16:14:56.464073+0000,422,TCP,3.213,292,125,0.0,0,
flow_000752,10.117.25.155,216.35.3.232,443,2024-01-15T16:15:16.994413+0000,9045,TCP,17.064,3990,5216,0.0,1,example.com
flow_000753,10.117.25.155,216.35.3.232,443,2024-01-15T16:15:25.560107+0000,3112,TCP,23.602,1152,1969,0.0,1,example.com
flow_000754,10.117.25.155,216.35.3.232,443,2024-01-15T16:15:32.593690+0000,9046,TCP,1.731,2681,6184,1.0,1,example.com
flow_001301,10.225.104.210,172.235.188.140,8443,2024-01-15T16:15:57.313771+0000,407,TCP,0.718,184,222,0.0,0,
flow_001486,10.147.161.165,20.223.130.175,8443,2024-01-15T16:16:23.876920+0000,305,TCP,3.739,127,176,0.0,1,evil-c2-framework.com
flow_001302,10.225.104.210,172.235.188.140,8443,2024-01-15T16:16:58.503228+0000,420,TCP,3.124,384,58,0.0,1,evil-c2-framework.com
flow_000755,10.117.25.155,216.35.3.232,443,2024-01-15T16:17:11.267323+0000,12607,TCP,22.075,1121,11094,0.0,1,example.com
flow_001487,10.147.161.165,20.223.130.175,8443,2024-01-15T16:17:23.169027+0000,312,TCP,2.214,174,125,0.0,1,evil-c2-framework.com
flow_001303,10.225.104.210,172.235.188.140,8443,2024-01-15T16:17:59.290689+0000,402,TCP,0.942,135,271,0.0,0,
flow_000756,10.117.25.155,216.35.3.232,443,2024-01-15T16:18:21.767638+0000,13374,TCP,13.688,4101,9099,0.0,1,example.com
flow_001488,10.147.161.165,20.223.130.175,8443,2024-01-15T16:18:25.269021+0000,311,TCP,0.619,132,196,1.0,1,evil-c2-framework.com
flow_000757,10.117.25.155,216.35.3.232,443,2024-01-15T16:18:37.345261+0000,10828,TCP,7.377,2984,7815,0.0,1,example.com
flow_001304,10.225.104.210,172.235.188.140,8443,2024-01-15T16:18:59.441976+0000,412,TCP,3.983,123,268,1.0,0,
flow_001489,10.147.161.165,20.223.130.175,8443,2024-01-15T16:19:22.998136+0000,294,TCP,3.415,152,158,1.0,0,
flow_001305,10.225.104.210,172.235.188.140,8443,2024-01-15T16:20:00.308490+0000,421,TCP,1.64,151,273,0.0,1,evil-c2-framework.com
flow_001490,10.147.161.165,20.223.130.175,8443,2024-01-15T16:20:24.566363+0000,313,TCP,1.252,102,206,0.0,0,
flow_000758,10.117.25.155,216.35.3.232,443,2024-01-15T16:20:35.221483+0000,5191,TCP,14.533,2534,2481,0.0,1,example.com
flow_000759,10.117.25.155,216.35.3.232,443,2024-01-15T16:20:50.321793+0000,3588,TCP,6.377,1002,2709,0.0,1,example.com
flow_001306,10.225.104.210,172.235.188.140,8443,2024-01-15T16:21:01.947821+0000,416,TCP,3.034,189,224,0.0,0,
flow_001491,10.147.161.165,20.223.130.175,8443,2024-01-15T16:21:24.828891+0000,290,TCP,2.73,178,106,0.0,1,evil-c2-framework.com
flow_001307,10.225.104.210,172.235.188.140,8443,2024-01-15T16:21:59.969154+0000,428,TCP,2.174,171,222,0.0,0,
flow_001492,10.147.161.165,20.223.130.175,8443,2024-01-15T16:22:22.101772+0000,316,TCP,2.468,95,236,0.0,1,evil-c2-framework.com
flow_000760,10.117.25.155,216.35.3.232,443,2024-01-15T16:22:42.613504+0000,9970,TCP,6.002,1636,8373,0.0,1,example.com
flow_000761,10.117.25.155,216.35.3.232,443,2024-01-15T16:22:48.693588+0000,4516,TCP,29.392,1135,3400,0.0,1,example.com
flow_001308,10.225.104.210,172.235.188.140,8443,2024-01-15T16:22:58.963265+0000,408,TCP,3.073,215,172,0.0,1,evil-c2-framework.com
flow_000762,10.117.25.155,216.35.3.232,443,2024-01-15T16:23:18.431493+0000,8843,TCP,12.258,2410,6289,0.0,0,
flow_001493,10.147.161.165,20.223.130.175,8443,2024-01-15T16:23:23.630331+0000,290,TCP,2.543,122,144,0.0,0,
flow_001309,10.225.104.210,172.235.188.140,8443,2024-01-15T16:24:00.036818+0000,414,TCP,3.371,63,354,0.0,0,
flow_001494,10.147.161.165,20.223.130.175,8443,2024-01-15T16:24:24.831411+0000,311,TCP,4.191,106,203,0.0,0,
flow_000763,10.117.25.155,216.35.3.232,443,2024-01-15T16:24:48.998446+0000,14221,TCP,12.868,3071,10491,0.0,1,example.com
flow_001310,10.225.104.210,172.235.188.140,8443,2024-01-15T16:25:00.077207+0000,397,TCP,1.81,194,190,0.0,1,evil-c2-framework.com
flow_001495,10.147.161.165,20.223.130.175,8443,2024-01-15T16:25:25.754292+0000,316,TCP,3.195,98,220,0.0,0,
flow_000764,10.117.25.155,216.35.3.232,443,2024-01-15T16:25:27.911307+0000,14903,TCP,3.556,3346,11078,0.0,1,example.com
flow_001311,10.225.104.210,172.235.188.140,8443,2024-01-15T16:25:58.939793+0000,416,TCP,3.214,174,222,0.0,1,evil-c2-framework.com
flow_001496,10.147.161.165,20.223.130.175,8443,2024-01-15T16:26:26.499690+0000,298,TCP,2.461,160,127,1.0,0,
flow_001312,10.225.104.210,172.235.188.140,8443,2024-01-15T16:26:58.347780+0000,438,TCP,1.305,192,250,0.0,1,evil-c2-framework.com
flow_000765,10.117.25.155,216.35.3.232,443,2024-01-15T16:27:02.370037+0000,11236,TCP,8.22,5302,5231,0.0,1,example.com
flow_001497,10.147.161.165,20.223.130.175,8443,2024-01-15T16:27:28.115420+0000,299,TCP,3.714,139,162,0.0,0,
flow_001313,10.225.104.210,172.235.188.140,8443,2024-01-15T16:27:57.995968+0000,423,TCP,2.272,177,242,0.0,1,evil-c2-framework.com
flow_001498,10.147.161.165,20.223.130.175,8443,2024-01-15T16:28:28.143674+0000,317,TCP,3.005,154,164,0.0,1,evil-c2-framework.com
flow_000766,10.117.25.155,216.35.3.232,443,2024-01-15T16:28:28.365843+0000,4099,TCP,14.419,1206,2946,0.0,1,example.com
flow_003556,10.244.85.189,20.171.3.2,443,2024-01-15T16:28:30.173944+0000,281,TCP,0.906,171,105,1.0,0,
flow_000767,10.117.25.155,216.35.3.232,443,2024-01-15T16:28:49.907529+0000,4203,TCP,1.439,1611,2624,0.0,1,example.com
flow_001314,10.225.104.210,172.235.188.140,8443,2024-01-15T16:28:58.066047+0000,414,TCP,1.118,172,229,0.0,0,
flow_001499,10.147.161.165,20.223.130.175,8443,2024-01-15T16:29:29.002486+0000,307,TCP,0.826,130,175,0.0,1,evil-c2-framework.com
flow_001315,10.225.104.210,172.235.188.140,8443,2024-01-15T16:29:55.226228+0000,405,TCP,1.55,219,205,0.0,0,
flow_000768,10.117.25.155,216.35.3.232,443,2024-01-15T16:30:16.214432+0000,8063,TCP,24.215,1572,6135,0.0,1,example.com
flow_001500,10.147.161.165,20.223.130.175,8443,2024-01-15T16:30:31.361590+0000,319,TCP,3.912,195,112,0.0,0,
flow_001316,10.225.104.210,172.235.188.140,8443,2024-01-15T16:30:56.913809+0000,436,TCP,1.277,198,236,1.0,0,
flow_001501,10.147.161.165,20.223.130.175,8443,2024-01-15T16:31:31.903013+0000,307,TCP,3.564,123,189,0.0,0,
flow_001317,10.225.104.210,172.235.188.140,8443,2024-01-15T16:31:56.019421+0000,433,TCP,1.06,120,295,0.0,0,
flow_001502,10.147.161.165,20.223.130.175,8443,2024-01-15T16:32:31.117311+0000,310,TCP,3.932,105,208,0.0,1,evil-c2-framework.com
flow_001318,10.225.104.210,172.235.188.140,8443,2024-01-15T16:32:56.866297+0000,408,TCP,1.359,190,215,0.0,0,
flow_001503,10.147.161.165,20.223.130.175,8443,2024-01-15T16:33:31.045293+0000,303,TCP,4.267,146,136,0.0,0,
flow_001319,10.225.104.210,172.235.188.140,8443,2024-01-15T16:33:55.887356+0000,436,TCP,3.124,172,244,0.0,0,
flow_001504,10.147.161.165,20.223.130.175,8443,2024-01-15T16:34:29.681695+0000,306,TCP,1.196,192,119,0.0,0,
flow_002247,10.81.208.155,172.62.220.52,443,2024-01-15T16:34:35.447873+0000,226,TCP,3.39,79,148,0.0,0,
flow_001320,10.225.104.210,172.235.188.140,8443,2024-01-15T16:34:55.940518+0000,381,TCP,4.549,222,149,0.0,0,
flow_002248,10.81.208.155,172.62.220.52,443,2024-01-15T16:35:09.765483+0000,260,TCP,4.552,86,181,0.0,1,sneaky-update-service.com
flow_001505,10.147.161.165,20.223.130.175,8443,2024-01-15T16:35:28.397869+0000,316,TCP,0.466,202,129,0.0,1,evil-c2-framework.com
flow_002249,10.81.208.155,172.62.220.52,443,2024-01-15T16:35:41.316129+0000,246,TCP,4.448,96,157,0.0,0,
flow_001321,10.225.104.210,172.235.188.140,8443,2024-01-15T16:35:55.052190+0000,411,TCP,0.365,248,183,0.0,1,evil-c2-framework.com
flow_002250,10.81.208.155,172.62.220.52,443,2024-01-15T16:36:15.990323+0000,213,TCP,0.306,97,102,0.0,0,
flow_001506,10.147.161.165,20.223.130.175,8443,2024-01-15T16:36:27.780061+0000,309,TCP,4.517,159,155,0.0,1,evil-c2-framework.com
flow_002251,10.81.208.155,172.62.220.52,443,2024-01-15T16:36:48.435651+0000,259,TCP,2.975,131,119,0.0,0,
flow_001322,10.225.104.210,172.235.188.140,8443,2024-01-15T16:36:57.407566+0000,422,TCP,0.204,186,201,0.0,1,evil-c2-framework.com
flow_002252,10.81.208.155,172.62.220.52,443,2024-01-15T16:37:21.613434+0000,223,TCP,0.429,98,120,0.0,0,
flow_001507,10.147.161.165,20.223.130.175,8443,2024-01-15T16:37:26.834510+0000,292,TCP,1.555,139,160,0.0,0,
flow_001323,10.225.104.210,172.235.188.140,8443,2024-01-15T16:37:57.696884+0000,399,TCP,3.165,149,253,0.0,0,
flow_002253,10.81.208.155,172.62.220.52,443,2024-01-15T16:38:06.578732+0000,261,TCP,2.562,90,179,0.0,0,
flow_002254,10.81.208.155,172.62.220.52,443,2024-01-15T16:38:46.538700+0000,213,TCP,3.475,106,101,0.0,0,
flow_001324,10.225.104.210,172.235.188.140,8443,2024-01-15T16:38:58.358498+0000,398,TCP,2.932,142,237,1.0,1,evil-c2-framework.com
flow_002255,10.81.208.155,172.62.220.52,443,2024-01-15T16:39:29.994058+0000,193,TCP,0.134,116,70,0.0,0,
flow_001325,10.225.104.210,172.235.188.140,8443,2024-01-15T16:39:57.373878+0000,395,TCP,1.974,172,231,0.0,1,evil-c2-framework.com
flow_002256,10.81.208.155,172.62.220.52,443,2024-01-15T16:40:14.720970+0000,269,TCP,1.584,96,154,0.0,1,sneaky-update-service.com
flow_002257,10.81.208.155,172.62.220.52,443,2024-01-15T16:40:53.827070+0000,237,TCP,1.66,132,97,1.0,1,sneaky-update-service.com
flow_001326,10.225.104.210,172.235.188.140,8443,2024-01-15T16:40:56.456490+0000,405,TCP,2.833,176,242,0.0,1,evil-c2-framework.com
flow_002258,10.81.208.155,172.62.220.52,443,2024-01-15T16:41:39.263297+0000,236,TCP,3.018,128,109,0.0,1,sneaky-update-service.com
flow_001902,10.19.104.164,142.142.9.110,443,2024-01-15T16:41:49.787619+0000,356,TCP,2.237,139,204,0.0,0,
flow_001327,10.225.104.210,172.235.188.140,8443,2024-01-15T16:41:58.454611+0000,392,TCP,3.992,172,216,0.0,0,
flow_002259,10.81.208.155,172.62.220.52,443,2024-01-15T16:42:22.130191+0000,274,TCP,1.113,122,162,0.0,1,sneaky-update-service.com
flow_001203,10.46.239.56,40.135.231.147,443,2024-01-15T16:42:41.690799+0000,4338,TCP,10.217,1108,3322,0.0,1,update.microsoft.com
flow_001903,10.19.104.164,142.142.9.110,443,2024-01-15T16:42:48.483379+0000,378,TCP,4.553,154,206,0.0,0,
flow_001328,10.225.104.210,172.235.188.140,8443,2024-01-15T16:42:59.227028+0000,402,TCP,0.873,150,249,0.0,0,
flow_002260,10.81.208.155,172.62.220.52,443,2024-01-15T16:43:04.235370+0000,244,TCP,3.72,93,130,0.0,1,sneaky-update-service.com
flow_003245,10.111.223.106,198.172.32.232,443,2024-01-15T16:43:35.446476+0000,472,TCP,2.894,257,213,0.0,0,
flow_002261,10.81.208.155,172.62.220.52,443,2024-01-15T16:43:38.101555+0000,255,TCP,2.797,152,114,0.0,0,
flow_001904,10.19.104.164,142.142.9.110,443,2024-01-15T16:43:47.451610+0000,402,TCP,2.882,186,215,0.0,1,evil-c2-framework.com
flow_001329,10.225.104.210,172.235.188.140,8443,2024-01-15T16:44:01.142223+0000,412,TCP,2.023,135,266,0.0,1,evil-c2-framework.com
flow_003246,10.111.223.106,198.172.32.232,443,2024-01-15T16:44:08.656327+0000,456,TCP,2.393,200,253,0.0,0,
flow_002262,10.81.208.155,172.62.220.52,443,2024-01-15T16:44:22.516580+0000,191,TCP,1.71,75,116,0.0,0,
flow_003247,10.111.223.106,198.172.32.232,443,2024-01-15T16:44:43.836519+0000,439,TCP,4.938,244,205,0.0,1,sneaky-update-service.com
flow_001905,10.19.104.164,142.142.9.110,443,2024-01-15T16:44:47.014648+0000,369,TCP,4.989,160,203,0.0,1,evil-c2-framework.com
flow_001330,10.225.104.210,172.235.188.140,8443,2024-01-15T16:45:01.514503+0000,413,TCP,0.848,208,222,1.0,1,evil-c2-framework.com
flow_002263,10.81.208.155,172.62.220.52,443,2024-01-15T16:45:02.539157+0000,233,TCP,0.891,84,150,0.0,0,
flow_003248,10.111.223.106,198.172.32.232,443,2024-01-15T16:45:17.667046+0000,458,TCP,4.249,187,268,0.0,1,sneaky-update-service.com
flow_002264,10.81.208.155,172.62.220.52,443,2024-01-15T16:45:43.754724+0000,251,TCP,1.391,122,136,0.0,0,
flow_001906,10.19.104.164,142.142.9.110,443,2024-01-15T16:45:47.441521+0000,374,TCP,3.292,179,190,0.0,1,evil-c2-framework.com
flow_003249,10.111.223.106,198.172.32.232,443,2024-01-15T16:45:48.802117+0000,414,TCP,3.492,165,261,0.0,0,
flow_001331,10.225.104.210,172.235.188.140,8443,2024-01-15T16:46:01.999691+0000,448,TCP,2.012,254,180,0.0,0,
flow_002265,10.81.208.155,172.62.220.52,443,2024-01-15T16:46:21.327206+0000,238,TCP,3.315,69,179,0.0,0,
flow_003250,10.111.223.106,198.172.32.232,443,2024-01-15T16:46:35.511807+0000,426,TCP,4.716,186,247,0.0,1,sneaky-update-service.com
flow_001907,10.19.104.164,142.142.9.110,443,2024-01-15T16:46:50.701750+0000,376,TCP,2.07,160,204,0.0,1,evil-c2-framework.com
flow_002266,10.81.208.155,172.62.220.52,443,2024-01-15T16:46:54.041233+0000,214,TCP,1.264,112,103,0.0,1,sneaky-update-service.com
flow_001332,10.225.104.210,172.235.188.140,8443,2024-01-15T16:47:01.289358+0000,410,TCP,3.043,142,268,0.0,1,evil-c2-framework.com
flow_003251,10.111.223.106,198.172.32.232,443,2024-01-15T16:47:19.789880+0000,449,TCP,0.32,237,199,0.0,0,
flow_002267,10.81.208.155,172.62.220.52,443,2024-01-15T16:47:35.302970+0000,151554,TCP,11.822,137199,15595,,0,
flow_002268,10.81.208.155,172.62.220.52,443,2024-01-15T16:47:39.106516+0000,203,TCP,1.502,64,134,0.0,1,sneaky-update-service.com
flow_001908,10.19.104.164,142.142.9.110,443,2024-01-15T16:47:50.299012+0000,381,TCP,0.905,138,243,0.0,0,
flow_003252,10.111.223.106,198.172.32.232,443,2024-01-15T16:47:51.480977+0000,435,TCP,1.248,270,173,0.0,0,
flow_001333,10.225.104.210,172.235.188.140,8443,2024-01-15T16:48:01.791269+0000,423,TCP,2.204,182,234,0.0,0,
flow_002269,10.81.208.155,172.62.220.52,443,2024-01-15T16:48:09.789576+0000,252,TCP,1.512,136,124,0.0,1,sneaky-update-service.com
flow_003253,10.111.223.106,198.172.32.232,443,2024-01-15T16:48:35.996338+0000,469,TCP,1.995,203,298,1.0,1,sneaky-update-service.com
flow_002270,10.81.208.155,172.62.220.52,443,2024-01-15T16:48:49.872178+0000,223,TCP,4.045,131,96,0.0,1,sneaky-update-service.com
flow_001909,10.19.104.164,142.142.9.110,443,2024-01-15T16:48:51.292402+0000,386,TCP,3.163,104,273,0.0,0,
flow_001334,10.225.104.210,172.235.188.140,8443,2024-01-15T16:48:59.376220+0000,415,TCP,1.78,230,187,0.0,1,evil-c2-framework.com
flow_003254,10.111.223.106,198.172.32.232,443,2024-01-15T16:49:16.378228+0000,418,TCP,4.474,199,203,0.0,0,
flow_002271,10.81.208.155,172.62.220.52,443,2024-01-15T16:49:23.983080+0000,220,TCP,4.889,146,75,0.0,1,sneaky-update-service.com
flow_003255,10.111.223.106,198.172.32.232,443,2024-01-15T16:49:47.613545+0000,386,TCP,2.855,160,211,0.0,0,
flow_001910,10.19.104.164,142.142.9.110,443,2024-01-15T16:49:49.733834+0000,370,TCP,4.451,205,144,0.0,0,
flow_001335,10.225.104.210,172.235.188.140,8443,2024-01-15T16:50:01.553601+0000,424,TCP,3.353,194,234,0.0,1,evil-c2-framework.com
flow_002272,10.81.208.155,172.62.220.52,443,2024-01-15T16:50:05.469869+0000,210,TCP,3.216,150,68,0.0,0,
flow_003256,10.111.223.106,198.172.32.232,443,2024-01-15T16:50:22.902331+0000,435,TCP,3.694,204,207,0.0,1,sneaky-update-service.com
flow_002273,10.81.208.155,172.62.220.52,443,2024-01-15T16:50:46.961219+0000,235,TCP,4.521,103,140,0.0,0,
flow_001911,10.19.104.164,142.142.9.110,443,2024-01-15T16:50:47.984370+0000,368,TCP,3.254,224,159,0.0,1,evil-c2-framework.com
flow_003257,10.111.223.106,198.172.32.232,443,2024-01-15T16:50:54.194811+0000,398,TCP,2.316,150,257,0.0,1,sneaky-update-service.com
flow_001336,10.225.104.210,172.235.188.140,8443,2024-01-15T16:51:00.534315+0000,401,TCP,2.647,220,182,0.0,1,evil-c2-framework.com
flow_003258,10.111.223.106,198.172.32.232,443,2024-01-15T16:51:29.271102+0000,428,TCP,1.551,266,173,0.0,0,
flow_002274,10.81.208.155,172.62.220.52,443,2024-01-15T16:51:30.763898+0000,279,TCP,4.331,166,102,0.0,1,sneaky-update-service.com
flow_001912,10.19.104.164,142.142.9.110,443,2024-01-15T16:51:45.914767+0000,374,TCP,0.393,217,186,0.0,1,evil-c2-framework.com
flow_001337,10.225.104.210,172.235.188.140,8443,2024-01-15T16:52:00.842035+0000,392,TCP,0.844,197,200,0.0,0,
flow_003259,10.111.223.106,198.172.32.232,443,2024-01-15T16:52:11.654996+0000,415,TCP,0.385,214,190,0.0,0,
flow_002275,10.81.208.155,172.62.220.52,443,2024-01-15T16:52:13.352068+0000,212,TCP,0.599,98,110,0.0,1,sneaky-update-service.com
flow_002276,10.81.208.155,172.62.220.52,443,2024-01-15T16:52:44.960078+0000,229,TCP,0.255,78,156,0.0,0,
flow_001913,10.19.104.164,142.142.9.110,443,2024-01-15T16:52:46.059230+0000,373,TCP,1.38,100,267,0.0,1,evil-c2-framework.com
flow_003260,10.111.223.106,198.172.32.232,443,2024-01-15T16:52:56.237062+0000,480,TCP,0.512,336,132,0.0,0,
flow_001338,10.225.104.210,172.235.188.140,8443,2024-01-15T16:53:00.403089+0000,416,TCP,4.498,280,166,0.0,0,
flow_002277,10.81.208.155,172.62.220.52,443,2024-01-15T16:53:19.405352+0000,238,TCP,2.77,94,136,0.0,1,sneaky-update-service.com
flow_003261,10.111.223.106,198.172.32.232,443,2024-01-15T16:53:27.603695+0000,402,TCP,0.948,150,219,0.0,0,
flow_001914,10.19.104.164,142.142.9.110,443,2024-01-15T16:53:47.483683+0000,389,TCP,1.111,169,197,1.0,1,evil-c2-framework.com
flow_002278,10.81.208.155,172.62.220.52,443,2024-01-15T16:54:00.165312+0000,241,TCP,0.394,98,127,0.0,0,
flow_001339,10.225.104.210,172.235.188.140,8443,2024-01-15T16:54:02.715034+0000,393,TCP,4.905,155,235,1.0,1,evil-c2-framework.com
flow_003262,10.111.223.106,198.172.32.232,443,2024-01-15T16:54:02.759046+0000,466,TCP,1.736,171,275,0.0,0,
flow_002279,10.81.208.155,172.62.220.52,443,2024-01-15T16:54:38.764463+0000,204,TCP,3.132,123,73,0.0,1,sneaky-update-service.com
flow_003263,10.111.223.106,198.172.32.232,443,2024-01-15T16:54:39.637715+0000,400,TCP,1.345,238,189,0.0,0,
flow_001915,10.19.104.164,142.142.9.110,443,2024-01-15T16:54:49.058419+0000,378,TCP,0.152,177,222,0.0,1,evil-c2-framework.com
flow_001340,10.225.104.210,172.235.188.140,8443,2024-01-15T16:55:05.946331+0000,428,TCP,4.971,215,227,0.0,1,evil-c2-framework.com
flow_002280,10.81.208.155,172.62.220.52,443,2024-01-15T16:55:12.413000+0000,227,TCP,1.178,90,145,0.0,0,
flow_003264,10.111.223.106,198.172.32.232,443,2024-01-15T16:55:21.992314+0000,496,TCP,1.093,265,218,0.0,0,
flow_002281,10.81.208.155,172.62.220.52,443,2024-01-15T16:55:43.314515+0000,209,TCP,4.174,120,82,0.0,0,
flow_001916,10.19.104.164,142.142.9.110,443,2024-01-15T16:55:48.870620+0000,394,TCP,3.641,197,192,0.0,0,
flow_003265,10.111.223.106,198.172.32.232,443,2024-01-15T16:55:56.889684+0000,390,TCP,0.423,233,148,0.0,0,
flow_001221,10.176.219.131,52.92.122.16,443,2024-01-15T16:56:04.091974+0000,3198,TCP,3.796,1740,1535,1.0,1,update.microsoft.com
flow_001341,10.225.104.210,172.235.188.140,8443,2024-01-15T16:56:05.263896+0000,426,TCP,1.73,170,269,0.0,1,evil-c2-framework.com
flow_002282,10.81.208.155,172.62.220.52,443,2024-01-15T16:56:23.393929+0000,246,TCP,4.978,115,144,0.0,0,
flow_003266,10.111.223.106,198.172.32.232,443,2024-01-15T16:56:37.142651+0000,464,TCP,0.161,163,303,0.0,1,sneaky-update-service.com
flow_001917,10.19.104.164,142.142.9.110,443,2024-01-15T16:56:47.660673+0000,380,TCP,0.782,176,188,1.0,0,
flow_002283,10.81.208.155,172.62.220.52,443,2024-01-15T16:57:00.257322+0000,250,TCP,1.83,94,154,0.0,1,sneaky-update-service.com
flow_001342,10.225.104.210,172.235.188.140,8443,2024-01-15T16:57:04.057854+0000,426,TCP,3.192,192,233,0.0,0,
flow_003267,10.111.223.106,198.172.32.232,443,2024-01-15T16:57:22.514181+0000,458,TCP,2.42,129,311,0.0,1,sneaky-update-service.com
flow_002284,10.81.208.155,172.62.220.52,443,2024-01-15T16:57:30.745339+0000,248,TCP,3.396,105,138,1.0,0,
flow_001918,10.19.104.164,142.142.9.110,443,2024-01-15T16:57:49.560787+0000,401,TCP,4.972,180,218,0.0,0,
flow_001343,10.225.104.210,172.235.188.140,8443,2024-01-15T16:58:01.364945+0000,410,TCP,0.768,97,313,0.0,0,
flow_003268,10.111.223.106,198.172.32.232,443,2024-01-15T16:58:03.713905+0000,414,TCP,3.696,182,227,0.0,1,sneaky-update-service.com
flow_002285,10.81.208.155,172.62.220.52,443,2024-01-15T16:58:08.407810+0000,208,TCP,3.639,69,145,0.0,0,
flow_003557,10.244.85.189,20.171.3.2,443,2024-01-15T16:58:23.210156+0000,262,TCP,2.679,82,181,0.0,1,cdn-delivery-api.com
flow_003269,10.111.223.106,198.172.32.232,443,2024-01-15T16:58:43.785942+0000,414,TCP,1.545,228,189,0.0,0,
flow_002286,10.81.208.155,172.62.220.52,443,2024-01-15T16:58:49.518907+0000,252,TCP,4.874,118,129,0.0,0,
flow_001919,10.19.104.164,142.142.9.110,443,2024-01-15T16:58:51.539002+0000,353,TCP,2.699,154,217,0.0,0,
flow_001344,10.225.104.210,172.235.188.140,8443,2024-01-15T16:59:01.510439+0000,407,TCP,3.815,176,223,0.0,1,evil-c2-framework.com
